transaction_id,customer_id,amount,currency,channel,created_ts,discount_code,is_refund
10894,152,236.52,USD,store,2024-04-03T10:05:00,,
10895,1494,533.43,USD,store,2024-02-13T04:09:00,,
10896,1195,517.75,EUR,store,2024-04-07T04:00:00,NEW10,
10897,718,310.29,NULL,store,2024-03-01T15:48:00,,
10898,1085,537.34,NULL,store,2024-03-19T00:34:00,SPRING,true
10899,276,428.84,,mobile,2024-03-25T08:39:00,NEW10,true
10900,76,223.36,GBP,web,2024-05-14T16:59:00,None,
10901,1380,410.16,,web,2024-04-04T05:53:00,None,true
10902,1240,70.09,,web,,SPRING,0
10903,1089,312.05,,,,NEW10,1
10904,827,128.23,NULL,mobile,2024-01-21T04:39:00,,true
10905,1463,464.03,EUR,mobile,,,0
10906,812,99.15,,mobile,2024-02-13T20:41:00,NEW10,
10907,1091,550.83,USD,web,2024-04-04T04:09:00,None,true
10908,1446,580.79,NULL,web,2024-02-18T19:33:00,,1
10909,1373,234.79,GBP,,,NEW10,1
10910,716,,,,,SPRING,true
10911,1302,486.4,,store,2024-01-06T02:29:00,SPRING,true
10912,140,51.28,USD,store,2024-01-04T10:34:00,None,1
BAD_ROW_WITH_TOO_FEW_COLS
10914,604,282.36,USD,,,,
10915,235,201.25,GBP,store,2024-05-06T01:58:00,,1
10916,643,451.75,,mobile,2024-03-31T16:29:00,None,0
10917,1035,646.47,USD,store,2024-01-27T13:34:00,,true
10918,1409,335.49,,mobile,2024-02-14T15:07:00,NEW10,1
10919,119,249.46,GBP,web,2024-05-04T09:40:00,NEW10,1
10920,431,130.86,USD,,2024-01-09T14:38:00,None,false
10921,312,446.66,EUR,web,2024-02-08T16:23:00,,false
10922,281,15.38,USD,mobile,2024-01-10T19:34:00,None,false
10923,624,62.64,GBP,web,,,true
10924,159,,USD,mobile,2024-03-08T11:39:00,,
10925,646,582.55,GBP,web,,,1
10926,1116,158.87,GBP,web,2024-02-27T17:13:00,,false
10927,506,686.29,EUR,mobile,2024-04-11T11:43:00,,0
10928,399,349.11,GBP,mobile,2024-04-28T05:55:00,NEW10,true
10929,173,335.02,EUR,mobile,2024-02-11T20:45:00,,false
10930,166,199.88,EUR,web,2024-01-13T21:24:00,NEW10,
10931,1364,611.71,NULL,mobile,2024-02-01T14:08:00,,true
10932,190,,,store,2024-03-08T06:10:00,,1
10933,306,676.98,NULL,web,2024-02-04T01:18:00,NEW10,
10934,1488,678.42,GBP,store,2024-04-03T12:58:00,NEW10,true
10935,1185,121.51,GBP,,2024-02-26T08:42:00,SPRING,1
10936,533,338.01,USD,store,2024-05-11T07:58:00,SPRING,false
10937,1455,162.73,GBP,store,2024-02-09T04:54:00,None,1
10938,747,498.39,GBP,web,2024-04-20T08:23:00,,true
10939,1325,407.23,,web,,None,true
10940,1354,326.33,GBP,web,2024-01-27T23:49:00,,0
10941,68,502.96,GBP,store,2024-05-12T10:28:00,,false
10942,798,398.9,NULL,web,2024-03-17T21:29:00,None,true
10943,118,367.1,EUR,mobile,2024-02-08T16:19:00,SPRING,0
10944,610,71.93,GBP,store,2024-03-25T02:16:00,NEW10,false
10945,752,686.49,NULL,,2024-05-11T11:08:00,,
10946,789,,NULL,mobile,2024-03-25T17:40:00,,0
10947,100,135.63,NULL,store,2024-03-06T15:09:00,NEW10,
10948,527,306.79,USD,store,2024-04-07T14:43:00,SPRING,true
10949,611,233.6,EUR,,2024-04-30T05:43:00,NEW10,false
10950,322,19.57,GBP,,2024-03-05T12:54:00,None,
10951,1218,141.8,,,2024-03-17T20:13:00,None,1
10952,261,129.3,USD,web,2024-03-10T18:57:00,SPRING,
10953,1284,49.92,USD,,,,true
10954,508,622.51,GBP,store,2024-05-01T08:26:00,SPRING,
10955,1242,,NULL,,2024-04-02T10:11:00,NEW10,
10956,1233,,GBP,web,,None,false
10957,391,697.31,NULL,web,2024-05-18T17:44:00,SPRING,1
10958,1208,64.95,,,2024-04-06T22:25:00,,0
10959,447,111.2,EUR,store,2024-03-10T03:04:00,,
10960,534,,NULL,web,2024-02-11T12:42:00,SPRING,false
10961,928,563.06,NULL,,2024-04-22T02:52:00,,
10962,293,417.37,,web,2024-02-08T02:28:00,,0
10963,791,307.07,GBP,store,,,
10964,900,,,web,2024-04-24T03:58:00,NEW10,
10965,316,,USD,,,SPRING,1
10966,1069,614.49,GBP,,2024-03-26T16:23:00,None,false
10967,1241,454.05,,mobile,2024-05-01T10:24:00,None,0
10968,660,116.71,USD,web,2024-01-07T07:20:00,,0
10969,1271,130.29,EUR,store,2024-03-17T18:00:00,,
10970,87,,NULL,,2024-03-06T07:54:00,SPRING,
10971,633,457.9,EUR,mobile,2024-04-23T22:18:00,None,true
10972,316,521.4,NULL,mobile,2024-04-07T08:10:00,,1
10973,1250,675.72,NULL,,2024-01-18T05:55:00,,true
10974,1087,345.92,USD,mobile,2024-02-17T11:57:00,None,false
10975,1250,84.25,GBP,web,2024-01-24T21:10:00,None,
10976,1387,,,web,,SPRING,true
10977,754,579.17,,store,2024-02-03T04:47:00,SPRING,true
10978,186,683.88,USD,,2024-03-11T04:08:00,NEW10,1
10979,1238,581.96,EUR,store,2024-03-20T07:39:00,NEW10,false
10980,902,,EUR,web,2024-01-26T06:29:00,,
10981,1028,,GBP,mobile,,None,1
10982,1016,361.2,NULL,web,2024-03-10T13:00:00,NEW10,0
10983,1012,148.76,USD,,2024-03-04T21:59:00,,1
10984,729,583.23,,web,2024-01-20T09:11:00,NEW10,
10985,971,489.89,EUR,web,2024-02-24T01:43:00,NEW10,false
10986,457,30.0,NULL,web,2024-05-06T07:15:00,None,
10987,1343,371.19,EUR,,2024-01-19T19:01:00,,false
10988,1094,551.32,EUR,web,2024-01-31T14:40:00,SPRING,
10989,1389,95.02,,store,2024-05-05T22:38:00,,true
10990,1066,69.08,,mobile,2024-01-17T09:33:00,,
10991,9,5.68,EUR,store,2024-01-14T04:16:00,,1
10992,919,687.96,USD,web,2024-02-01T14:17:00,None,0
10993,163,,USD,,2024-04-01T02:14:00,,1
10994,975,158.0,GBP,web,,None,
10995,468,460.87,GBP,,2024-01-01T03:47:00,SPRING,0
10996,482,,,mobile,2024-02-18T14:41:00,SPRING,0
10997,597,376.18,,,2024-03-15T01:14:00,NEW10,
10998,346,68.34,GBP,store,2024-03-12T14:45:00,NEW10,1
10999,414,,EUR,web,2024-03-27T20:07:00,NEW10,false
11000,63,561.39,GBP,,2024-02-19T14:05:00,,false
11001,1196,351.85,NULL,mobile,2024-04-06T17:25:00,SPRING,1
11002,1034,187.6,EUR,store,,,0
11003,678,268.1,USD,store,2024-03-05T16:21:00,,true
11004,1025,628.19,,,2024-05-14T19:28:00,,
11005,297,412.32,GBP,,2024-05-16T14:25:00,SPRING,1
11006,856,684.97,EUR,web,2024-04-18T00:47:00,SPRING,0
11007,953,,,web,2024-02-23T18:51:00,SPRING,true
11008,917,541.02,USD,web,2024-04-05T04:26:00,,1
11009,778,328.8,,web,2024-04-24T16:01:00,,1
11010,425,630.65,,web,2024-05-11T09:44:00,,
11011,774,508.06,,mobile,2024-01-11T23:34:00,NEW10,1
11012,1425,501.44,USD,store,2024-01-14T11:47:00,NEW10,
11013,405,678.49,,store,2024-03-19T19:53:00,None,1
11014,1131,306.83,EUR,mobile,2024-03-11T23:51:00,SPRING,1
11015,653,551.37,USD,mobile,2024-04-30T16:21:00,,true
11016,1129,112.27,,web,2024-03-04T21:52:00,SPRING,
11017,1292,514.85,,mobile,2024-02-24T10:08:00,,true
11018,1222,205.77,GBP,store,2024-02-03T20:02:00,None,0
11019,1172,471.23,GBP,web,2024-01-02T09:14:00,NEW10,1
11020,856,520.77,USD,web,2024-01-19T13:26:00,NEW10,true
11021,111,688.02,USD,,2024-03-21T02:18:00,NEW10,0
11022,338,335.38,USD,,2024-03-27T08:43:00,NEW10,
11023,916,,NULL,mobile,2024-04-13T17:54:00,,false
11024,784,376.53,NULL,,2024-01-22T16:07:00,None,0
11025,843,,USD,,2024-01-31T02:43:00,NEW10,false
11026,1266,356.75,NULL,store,2024-02-12T03:11:00,SPRING,
11027,922,22.34,USD,mobile,2024-01-02T09:46:00,,
11028,54,555.47,GBP,store,2024-03-17T14:28:00,None,true
11029,71,450.43,GBP,store,2024-02-22T01:48:00,NEW10,false
11030,1291,,USD,store,2024-01-23T19:43:00,None,
11031,91,139.02,NULL,web,2024-04-04T10:46:00,SPRING,1
11032,957,472.69,USD,mobile,,SPRING,true
11033,500,533.12,USD,store,,NEW10,true
11034,158,185.39,GBP,,2024-02-06T08:15:00,SPRING,1
11035,49,54.5,GBP,mobile,,,false
11036,419,207.87,GBP,mobile,2024-01-31T14:09:00,,false
11037,753,253.11,USD,,2024-03-17T04:51:00,,false
11038,352,680.77,,mobile,2024-01-21T14:33:00,SPRING,0
11039,521,432.35,NULL,web,,None,true
11040,388,673.03,GBP,,2024-03-18T00:59:00,NEW10,
11041,1478,74.66,EUR,web,2024-02-02T20:01:00,,false
11042,1443,560.69,EUR,mobile,2024-04-21T11:46:00,,
11043,410,669.91,,,2024-04-07T19:34:00,NEW10,
11044,720,522.75,USD,,2024-03-21T00:01:00,SPRING,true
11045,119,644.63,EUR,mobile,2024-03-04T09:11:00,SPRING,1
11046,178,208.37,GBP,,,NEW10,false
11047,1400,263.06,NULL,web,2024-04-03T13:38:00,SPRING,0
11048,716,309.98,NULL,store,2024-01-14T06:54:00,NEW10,false
11049,206,534.52,GBP,web,,SPRING,
11050,190,,NULL,store,2024-03-11T10:22:00,NEW10,
11051,326,392.12,GBP,,2024-04-15T12:22:00,,
11052,1425,277.09,USD,web,2024-02-08T01:09:00,,1
11053,872,,NULL,web,2024-03-15T06:27:00,,false
11054,394,309.72,EUR,web,2024-02-14T16:51:00,SPRING,
11055,1110,344.34,EUR,store,2024-03-27T19:47:00,None,
11056,639,536.29,NULL,,2024-02-21T03:52:00,SPRING,false
11057,419,619.29,GBP,mobile,2024-02-27T20:50:00,SPRING,1
11058,120,303.35,,store,2024-04-10T12:27:00,SPRING,true
11059,1424,,USD,web,2024-02-01T12:27:00,,
11060,793,246.66,GBP,web,,None,1
11061,919,,,store,2024-05-06T00:11:00,,
11062,261,75.68,EUR,,2024-03-31T12:00:00,,1
11063,1095,304.58,NULL,web,2024-04-18T04:23:00,NEW10,0
11064,578,415.8,NULL,web,2024-04-26T04:56:00,None,0
11065,1399,512.32,USD,,2024-04-15T04:18:00,SPRING,
11066,1269,263.58,,,2024-01-03T16:29:00,None,1
11067,393,607.62,GBP,store,2024-05-08T22:56:00,NEW10,false
11068,478,,GBP,,2024-04-21T01:14:00,,false
11069,1245,139.97,NULL,mobile,,None,0
11070,783,,NULL,,2024-03-29T01:42:00,,0
123|MISMATCH|EXTRA|COLS|HERE|oops
11072,562,205.01,EUR,web,2024-01-20T18:58:00,,
11073,939,,,store,2024-03-22T15:19:00,,1
11074,1373,521.64,EUR,store,2024-04-19T23:15:00,SPRING,
11075,1322,121.98,USD,store,2024-02-13T12:58:00,None,1
123|MISMATCH|EXTRA|COLS|HERE|oops
11077,682,377.48,EUR,mobile,2024-03-12T06:14:00,,0
11078,698,376.53,NULL,store,,None,
11079,1014,,,web,2024-01-27T03:46:00,None,true
11080,1419,622.73,NULL,mobile,2024-02-29T19:59:00,,
11081,812,368.9,,store,2024-04-25T00:41:00,NEW10,false
11082,1111,663.41,EUR,store,2024-04-24T11:01:00,SPRING,false
11083,482,317.26,,web,2024-01-27T01:51:00,,true
11084,1127,,NULL,,2024-04-01T10:51:00,,true
11085,1470,314.22,,,2024-04-08T19:39:00,SPRING,
11086,409,17.67,EUR,store,,NEW10,
11087,699,266.0,GBP,web,2024-01-05T14:17:00,,
11088,156,571.12,EUR,,,None,
11089,826,577.53,NULL,mobile,2024-04-28T09:36:00,NEW10,
11090,1464,227.24,USD,web,2024-04-12T14:02:00,,true
11091,61,,EUR,web,2024-01-09T20:45:00,,
11092,1382,,USD,web,2024-02-19T12:01:00,None,
11093,232,594.18,,mobile,2024-02-04T23:29:00,SPRING,1
11094,782,531.01,NULL,,2024-02-13T00:07:00,SPRING,true
11095,176,124.88,NULL,,2024-01-24T09:48:00,,true
11096,537,93.09,NULL,,2024-05-13T03:44:00,,
11097,1419,297.01,EUR,web,2024-02-18T13:13:00,None,
11098,1324,686.99,GBP,mobile,2024-02-26T15:47:00,None,true
11099,184,,EUR,store,2024-05-06T21:35:00,,false
11100,1232,179.9,USD,,,NEW10,1
11101,774,355.89,EUR,store,,NEW10,1
11102,166,622.47,,web,2024-05-07T15:59:00,,1
11103,650,622.17,USD,web,2024-02-26T22:13:00,None,true
11104,1256,,USD,web,2024-01-06T14:04:00,None,true
11105,349,568.53,,web,2024-01-14T13:47:00,,
11106,238,386.09,,,2024-03-07T19:37:00,NEW10,
11107,293,502.48,,,2024-04-21T21:55:00,,0
11108,1447,442.75,,mobile,2024-01-01T12:08:00,SPRING,0
11109,1164,415.46,GBP,web,2024-01-16T21:01:00,NEW10,
11110,50,,EUR,,,NEW10,true
11111,1177,75.82,NULL,mobile,2024-05-05T05:29:00,None,false
11112,1458,669.41,USD,store,,NEW10,1
11113,1131,,GBP,,2024-02-14T19:37:00,,true
11114,630,201.55,NULL,,2024-04-16T05:33:00,None,true
11115,702,514.58,USD,store,2024-01-05T01:32:00,,false
11116,352,245.09,GBP,,2024-03-14T10:24:00,NEW10,true
11117,122,365.51,,web,2024-01-18T17:52:00,SPRING,
11118,623,245.9,,web,,,1
11119,867,468.23,NULL,,,NEW10,1
11120,420,637.37,,mobile,2024-01-20T23:39:00,NEW10,
11121,471,682.29,NULL,web,2024-03-30T08:44:00,NEW10,false
11122,1212,220.76,USD,mobile,2024-03-04T00:11:00,SPRING,true
11123,959,308.17,,mobile,2024-01-21T23:07:00,,0
11124,450,,,,2024-02-16T03:23:00,NEW10,true
11125,1065,583.37,GBP,,2024-01-21T19:48:00,SPRING,1
11126,1365,,GBP,,2024-01-14T17:23:00,SPRING,0
11127,565,540.67,,mobile,,None,true
11128,1010,,EUR,mobile,,SPRING,true
11129,1264,625.21,,web,2024-02-06T21:12:00,SPRING,false
11130,636,318.41,USD,store,,None,
11131,104,310.83,,,2024-04-14T00:41:00,,
11132,880,103.69,GBP,mobile,2024-03-28T02:57:00,None,false
11133,795,490.41,,,2024-04-30T02:16:00,None,0
11134,1391,,NULL,mobile,2024-03-07T13:32:00,None,1
11135,1305,121.43,GBP,web,2024-02-18T22:59:00,None,
11136,159,236.19,NULL,mobile,2024-02-01T21:33:00,,false
11137,1421,,,mobile,2024-02-23T19:53:00,,1
11138,1199,350.18,EUR,,2024-03-25T13:20:00,None,1
11139,17,693.76,,store,2024-02-20T07:29:00,NEW10,0
11140,1455,247.36,GBP,mobile,,None,0
11141,1228,614.17,EUR,store,2024-02-13T17:07:00,NEW10,
11142,258,288.88,GBP,mobile,2024-05-15T23:27:00,SPRING,false
11143,296,253.24,NULL,web,2024-04-23T07:57:00,,
11144,1092,166.52,GBP,mobile,2024-02-10T09:51:00,None,
11145,622,357.64,NULL,web,,,true
11146,1178,167.05,NULL,,2024-01-28T10:59:00,NEW10,false
11147,1279,312.2,GBP,,2024-04-17T16:23:00,,
11148,260,448.13,USD,store,2024-03-19T04:11:00,,0
11149,1415,692.16,NULL,mobile,2024-03-01T11:10:00,None,true
11150,488,461.3,EUR,web,,NEW10,
11151,323,569.57,EUR,store,2024-02-23T23:06:00,SPRING,true
11152,788,562.11,,mobile,2024-03-10T08:04:00,NEW10,false
11153,266,,GBP,mobile,2024-03-03T08:51:00,NEW10,1
11154,105,519.37,USD,,2024-05-05T05:37:00,SPRING,false
11155,53,,GBP,,2024-01-24T23:25:00,,false
11156,77,423.17,USD,web,2024-02-07T05:39:00,,
11157,1383,660.88,EUR,mobile,2024-04-05T10:37:00,None,false
11158,1321,550.51,NULL,web,2024-03-07T20:04:00,SPRING,
11159,336,637.75,EUR,web,,NEW10,
11160,40,615.1,NULL,web,2024-03-22T07:41:00,SPRING,true
11161,700,387.32,GBP,mobile,2024-03-06T07:31:00,,true
11162,234,,EUR,mobile,2024-01-15T17:42:00,NEW10,
11163,1224,135.99,EUR,web,2024-05-17T11:29:00,NEW10,
11164,1214,74.46,GBP,store,2024-05-17T14:43:00,,0
11165,294,229.88,GBP,store,2024-03-16T22:50:00,SPRING,false
11166,711,,,store,,SPRING,false
123|MISMATCH|EXTRA|COLS|HERE|oops
11168,723,,USD,web,2024-04-29T07:33:00,None,0
11169,54,546.44,GBP,,,None,false
11170,175,547.52,USD,mobile,2024-02-24T19:03:00,,false
11171,695,12.66,EUR,web,2024-01-14T16:21:00,,1
11172,1246,97.1,EUR,web,2024-05-17T17:21:00,,1
11173,1076,562.18,,mobile,2024-02-18T08:49:00,None,false
11174,596,688.64,NULL,,2024-01-17T17:17:00,None,true
11175,321,552.07,EUR,store,2024-03-14T20:32:00,None,true
11176,1326,269.05,GBP,store,2024-05-04T04:50:00,None,
11177,801,114.34,USD,,,None,1
11178,878,,GBP,store,,NEW10,
11179,216,,USD,,2024-02-02T17:32:00,,1
11180,1227,131.51,,store,,SPRING,
11181,857,,NULL,,2024-02-12T21:51:00,,1
11182,50,,,store,2024-02-14T15:53:00,None,
11183,231,648.35,NULL,store,2024-04-13T01:00:00,,
11184,1369,670.87,GBP,mobile,,None,1
11185,804,484.27,EUR,web,2024-05-16T16:56:00,,false
11186,577,,EUR,web,2024-02-09T18:15:00,NEW10,
11187,1463,87.57,NULL,,2024-01-13T12:11:00,,false
11188,262,200.17,USD,,2024-01-13T14:15:00,,1
11189,225,484.17,,web,2024-05-17T14:13:00,,false
11190,1139,392.35,GBP,mobile,,SPRING,0
11191,963,432.82,EUR,web,,NEW10,true
11192,525,629.76,NULL,,,,true
11193,107,,EUR,mobile,2024-01-27T14:01:00,None,
11194,1205,541.79,NULL,store,2024-05-12T03:41:00,,
11195,1086,589.95,,mobile,2024-04-28T17:47:00,SPRING,true
11196,1179,440.29,USD,store,2024-02-09T14:07:00,,0
"unterminated,quote,here
11198,107,77.22,,,2024-01-11T09:53:00,None,false
11199,1235,346.86,USD,,2024-01-11T05:17:00,None,false
11200,882,348.21,USD,store,2024-04-15T16:30:00,,false
11201,752,245.98,,,2024-01-28T10:41:00,None,true
11202,263,330.19,EUR,,2024-05-04T17:55:00,None,1
11203,870,273.26,USD,mobile,,SPRING,true
11204,1251,270.1,NULL,web,2024-04-25T21:21:00,None,
11205,77,25.69,GBP,,,None,
11206,158,451.46,USD,web,2024-05-11T23:50:00,,
11207,1188,673.06,USD,mobile,2024-03-22T21:05:00,,
11208,329,550.73,GBP,store,2024-04-20T01:37:00,None,
11209,504,22.78,USD,,2024-04-29T03:35:00,NEW10,1
11210,1028,315.76,GBP,web,,SPRING,0
11211,886,211.5,,web,2024-02-03T11:39:00,,true
11212,52,407.9,GBP,,2024-01-16T20:31:00,,true
11213,693,,,web,2024-04-08T12:35:00,None,false
11214,1050,590.33,GBP,store,2024-05-17T06:30:00,,0
11215,464,84.55,NULL,store,2024-04-07T11:10:00,NEW10,true
11216,1126,650.69,USD,store,2024-01-06T08:35:00,NEW10,
11217,630,623.28,GBP,store,2024-03-02T19:58:00,NEW10,
11218,859,620.54,,store,,,0
11219,1463,620.83,EUR,web,2024-01-12T01:59:00,None,
11220,929,541.02,EUR,mobile,2024-01-31T02:10:00,,1
11221,772,566.78,EUR,mobile,2024-04-17T05:21:00,None,false
11222,1348,19.75,NULL,,2024-04-23T18:35:00,,1
11223,154,322.61,NULL,store,2024-04-14T04:55:00,SPRING,true
11224,442,412.38,EUR,,,None,
11225,978,498.38,NULL,mobile,,NEW10,
11226,1226,,NULL,web,2024-01-28T04:14:00,NEW10,1
11227,575,118.55,EUR,web,2024-03-27T21:17:00,NEW10,false
11228,1084,316.02,EUR,store,2024-01-25T01:13:00,NEW10,
11229,572,,,,2024-02-01T05:46:00,NEW10,
11230,183,522.46,NULL,store,2024-03-28T00:12:00,None,true
11231,1472,635.9,GBP,mobile,2024-05-11T14:41:00,None,false
11232,545,311.46,,store,,,
11233,396,93.74,NULL,web,2024-04-10T23:07:00,SPRING,1
11234,1054,510.34,EUR,store,2024-01-20T11:44:00,,
11235,493,442.99,GBP,,,None,1
11236,256,302.54,EUR,web,2024-01-14T17:56:00,,0
11237,1156,673.8,EUR,web,2024-03-25T03:42:00,NEW10,
11238,1246,150.56,,,2024-01-16T14:31:00,SPRING,0
11239,1264,,EUR,web,2024-04-30T10:11:00,NEW10,true
11240,973,583.85,USD,mobile,2024-01-04T06:12:00,,true
11241,1390,202.62,NULL,web,2024-03-03T04:49:00,,false
11242,630,187.33,EUR,store,2024-04-15T15:15:00,SPRING,0
11243,749,420.64,GBP,mobile,,,true
11244,1117,179.85,USD,web,,NEW10,
11245,664,549.98,EUR,mobile,2024-01-11T20:16:00,None,false
11246,1298,223.97,,mobile,2024-01-15T04:19:00,None,
11247,939,34.24,EUR,,2024-05-17T02:46:00,,
11248,1476,78.57,USD,,2024-04-14T23:05:00,,
11249,839,608.92,EUR,,2024-01-14T23:19:00,None,false
11250,1020,640.18,NULL,,2024-01-09T14:07:00,,false
11251,1162,23.17,USD,web,2024-03-04T17:45:00,NEW10,1
11252,83,,NULL,store,2024-03-09T02:23:00,SPRING,0
11253,913,410.04,USD,web,2024-03-18T15:28:00,NEW10,true
11254,1461,209.65,USD,mobile,2024-02-16T14:58:00,,0
11255,1418,418.37,GBP,store,2024-03-14T20:34:00,,false
11256,784,311.65,EUR,mobile,2024-02-09T16:53:00,,false
11257,431,,EUR,web,,,false
11258,1296,253.45,,store,2024-04-09T00:40:00,None,
11259,782,,USD,web,2024-05-02T19:04:00,,true
11260,1080,673.74,EUR,mobile,2024-04-18T11:45:00,SPRING,false
11261,1282,358.6,NULL,store,2024-01-27T02:49:00,None,0
11262,483,401.65,EUR,web,2024-01-18T13:51:00,None,1
11263,1021,,,,2024-05-01T19:47:00,,true
11264,1102,,NULL,web,2024-03-03T23:35:00,NEW10,false
11265,1064,,NULL,,2024-01-08T05:21:00,NEW10,true
11266,269,,GBP,store,2024-04-28T11:34:00,NEW10,
11267,34,501.15,GBP,mobile,,,
11268,682,669.29,,mobile,2024-04-19T11:11:00,,true
11269,347,628.34,GBP,mobile,2024-02-24T04:30:00,SPRING,1
11270,469,139.25,USD,web,2024-04-18T23:58:00,None,
11271,1408,184.37,NULL,store,2024-02-19T16:50:00,None,1
11272,975,617.34,GBP,,2024-04-01T05:15:00,,true
11273,367,331.45,,,2024-02-26T18:00:00,,0
11274,346,139.68,USD,,2024-02-18T17:43:00,SPRING,false
11275,847,655.08,USD,store,2024-04-07T19:54:00,NEW10,
11276,963,658.62,,mobile,2024-05-01T17:22:00,,true
11277,378,603.79,EUR,,2024-03-27T00:18:00,SPRING,0
11278,815,48.77,NULL,web,,,
11279,162,88.46,GBP,mobile,2024-04-07T05:59:00,NEW10,true
11280,868,85.46,EUR,mobile,2024-04-23T15:49:00,NEW10,
11281,1124,628.72,NULL,,,NEW10,
11282,1462,281.41,USD,web,2024-03-14T19:40:00,None,
11283,284,479.24,NULL,mobile,2024-05-06T17:31:00,NEW10,1
11284,1115,,GBP,store,,NEW10,true
11285,314,528.49,EUR,mobile,2024-02-18T15:40:00,SPRING,false
11286,1330,600.28,NULL,,2024-03-07T08:01:00,None,
11287,344,520.2,GBP,mobile,2024-04-05T22:34:00,None,
11288,1287,,NULL,mobile,,SPRING,1
11289,703,262.58,EUR,,2024-04-03T01:40:00,SPRING,0
11290,936,400.12,EUR,,2024-04-25T06:35:00,NEW10,1
11291,585,215.72,NULL,web,2024-03-24T08:34:00,SPRING,true
11292,744,475.43,GBP,mobile,2024-01-02T09:41:00,SPRING,true
11293,1089,514.84,NULL,,2024-02-22T22:00:00,,true
11294,898,285.54,USD,mobile,,None,
11295,346,198.17,,store,2024-05-04T13:36:00,SPRING,1
11296,3,,,mobile,2024-03-22T07:35:00,None,0
11297,514,,EUR,,2024-03-22T05:21:00,SPRING,
11298,198,,USD,mobile,2024-03-25T03:59:00,,
11299,1489,,NULL,,2024-04-28T22:27:00,None,true
11300,1305,490.85,EUR,,2024-05-16T07:07:00,,false
11301,667,41.66,NULL,store,,None,1
11302,1148,289.2,,,2024-03-08T16:38:00,,
11303,315,167.46,USD,mobile,2024-04-20T13:46:00,,
11304,956,181.59,USD,mobile,2024-02-25T16:18:00,NEW10,true
11305,1018,,GBP,web,2024-01-10T22:15:00,,
11306,450,70.75,,,2024-03-05T08:10:00,,
11307,716,317.29,,web,2024-01-09T14:48:00,,
11308,644,640.6,GBP,,2024-02-27T05:42:00,,true
11309,350,35.43,USD,web,2024-01-08T21:21:00,SPRING,
11310,701,648.63,USD,,2024-01-25T08:16:00,,true
11311,38,,GBP,store,2024-03-16T21:29:00,,
11312,812,616.5,USD,web,,,true
11313,921,548.88,EUR,mobile,2024-03-13T06:01:00,,1
11314,1500,106.82,EUR,mobile,,None,false
11315,901,340.15,EUR,web,2024-04-04T08:40:00,NEW10,false
11316,279,577.56,,web,2024-03-27T15:55:00,SPRING,1
11317,340,332.45,,mobile,2024-05-16T00:26:00,,false
11318,105,461.36,EUR,mobile,2024-01-14T12:03:00,SPRING,
11319,211,581.09,GBP,,2024-03-25T01:31:00,,
11320,1275,289.63,GBP,,2024-01-21T21:07:00,,0
11321,1484,585.9,EUR,mobile,2024-05-04T06:23:00,,false
11322,377,631.96,,web,2024-05-04T06:42:00,None,
11323,497,225.83,USD,mobile,2024-02-06T22:45:00,,
11324,638,24.95,NULL,mobile,2024-04-04T19:20:00,,
11325,1113,41.65,GBP,mobile,2024-02-16T07:35:00,NEW10,
11326,556,,,,2024-05-07T21:30:00,,
11327,1024,558.15,NULL,store,2024-05-07T21:35:00,,true
11328,602,355.12,,web,2024-01-21T15:25:00,NEW10,1
11329,928,647.67,EUR,store,2024-04-05T13:58:00,None,
11330,109,680.46,EUR,mobile,2024-04-14T03:35:00,NEW10,1
11331,692,669.38,USD,,2024-02-05T20:43:00,,0
11332,1163,289.58,GBP,web,2024-01-13T14:59:00,,1
11333,1239,301.3,GBP,store,2024-03-02T12:08:00,,
11334,1232,287.31,NULL,mobile,2024-01-21T04:21:00,,
11335,295,305.24,NULL,store,2024-04-07T10:49:00,,false
11336,904,,,mobile,2024-01-04T14:20:00,None,1
11337,142,680.73,USD,store,2024-05-07T19:00:00,,false
11338,1011,90.74,NULL,web,2024-01-06T22:32:00,,
11339,853,87.48,USD,mobile,2024-05-13T16:56:00,SPRING,0
11340,877,648.26,NULL,,2024-04-06T00:30:00,,false
11341,1498,691.34,NULL,mobile,2024-03-29T16:38:00,None,
11342,607,,GBP,web,2024-01-30T11:25:00,None,false
11343,709,119.09,EUR,store,2024-03-16T18:14:00,,false
11344,244,167.35,NULL,,2024-04-14T15:21:00,None,
11345,12,535.01,USD,store,,None,1
11346,387,323.6,NULL,,2024-01-25T09:33:00,NEW10,
11347,521,,USD,,2024-05-08T02:36:00,None,1
11348,455,258.91,,,2024-01-27T12:50:00,,true
11349,1072,140.39,USD,mobile,2024-03-30T23:08:00,,
11350,793,180.81,,web,2024-03-12T22:35:00,NEW10,1
11351,1426,119.6,USD,store,2024-04-21T22:02:00,None,
11352,975,613.06,,web,2024-03-16T08:55:00,,true
11353,805,506.05,USD,mobile,2024-03-11T05:34:00,SPRING,
11354,1435,119.35,GBP,mobile,2024-03-16T18:11:00,,
11355,243,52.74,GBP,,2024-01-09T13:20:00,NEW10,0
11356,1329,77.88,USD,store,2024-01-31T07:08:00,,true
11357,33,551.5,GBP,web,2024-03-02T21:34:00,None,false
11358,385,49.59,USD,mobile,2024-02-27T13:15:00,None,false
11359,1003,,GBP,,2024-04-07T15:44:00,NEW10,1
11360,293,,GBP,web,2024-02-12T23:19:00,,0
"unterminated,quote,here
